planet_name,disposition,koi_id,kic_id,npl,kep_mag,mstar,mstar_err1,mstar_err2,rstar,rstar_err1,rstar_err2,logrho,logrho_err1,logrho_err2,limbdark_1,limbdark_2,pmass,prad,period,epoch,impact,ecc,omega,depth,duration,ror,dor,snr,ttv_type
S05900.01,SIMULATED,K05900,11453930,1,13.127,1.091,0.281,-0.246,2.313,0.919,-0.288,-0.905,0.365,-0.245,0.269,0.32,nan,1.68,4.94232,0.37415,0.698,0.0,-2.898,44,5.097,0.007,5.436,15.687,usp
S02416.01,SIMULATED,K02416,9210387,1,15.466,1.021,0.126,-0.14,0.898,0.299,-0.1,0.299,0.222,-0.12,0.359,0.287,nan,1.77,2.95304,2.3244,0.935,0.0,1.171,326,0.94,0.018,9.716,24.131,usp
S04014.01,SIMULATED,K04014,9009953,1,13.685,1.064,0.081,-0.067,1.088,0.209,-0.209,0.066,0.134,-0.193,0.419,0.256,nan,3.41,3.3463,0.87618,0.453,0.0,-2.783,825,2.681,0.029,8.83,214.8,usp
S05651.01,SIMULATED,K05651,9282853,1,15.726,0.905,0.11,-0.051,0.776,0.088,-0.088,0.437,0.102,-0.123,0.49,0.208,nan,1.72,2.08749,0.10452,0.531,0.0,1.62,413,1.628,0.02,8.571,31.742,usp
S00721.01,SIMULATED,K00721,9964801,1,13.645,0.98,0.081,-0.066,1.25,0.178,-0.178,-0.151,0.123,-0.172,0.404,0.262,nan,2.13,2.28744,1.56045,0.913,0.0,-0.471,243,1.357,0.016,5.804,61.099,usp
S01584.01,SIMULATED,K01584,9941066,1,15.961,0.615,0.029,-0.033,0.654,0.027,-0.03,0.491,0.041,-0.051,0.666,0.085,nan,2.676,1.46766,1.44876,0.566,0.0,-0.879,1406,1.387,0.037,7.065,122.127,usp
S06179.01,SIMULATED,K06179,8374077,1,15.735,1.086,0.14,-0.156,1.186,0.318,-0.106,-0.037,0.224,-0.121,0.366,0.284,nan,2.13,4.07395,1.10381,0.281,0.0,-0.068,271,3.275,0.016,9.306,16.05,usp
S00297.01,SIMULATED,K00297,11905011,1,12.182,1.21,0.088,-0.088,0.958,0.26,-0.213,0.288,0.14,-0.163,0.388,0.282,nan,2.03,2.82589,0.56704,0.377,0.0,-0.64,377,2.191,0.019,9.355,161.287,usp
S07016.01,SIMULATED,K07016,8311864,1,13.426,0.934,0.082,-0.109,0.979,0.15,-0.075,0.147,0.148,-0.107,0.434,0.243,nan,1.755,3.53071,2.03311,0.678,0.0,0.746,269,2.104,0.016,9.74,80.985,usp
S02520.01,SIMULATED,K02520,10059645,1,15.602,0.735,0.078,-0.052,0.807,0.048,-0.071,0.294,0.064,-0.102,0.627,0.108,nan,1.75,2.1648,2.04814,0.152,0.0,0.008,394,2.124,0.02,7.873,35.654,usp
S00189.01,SIMULATED,K00189,11391018,1,14.388,0.661,0.09,-0.055,0.803,0.063,-0.077,0.256,0.077,-0.108,0.558,0.161,nan,10.99,4.33721,2.04175,0.053,0.0,2.439,15758,3.072,0.126,12.15,1806.063,usp
S01925.01,SIMULATED,K01925,9955598,1,9.439,0.925,0.05,-0.055,0.884,0.036,-0.036,0.276,0.039,-0.044,0.46,0.229,nan,1.648,3.83102,3.333,0.561,0.0,-1.219,292,2.191,0.017,11.353,314.154,usp
S05219.01,SIMULATED,K05219,5981058,1,15.197,1.131,0.045,-0.083,0.962,0.129,-0.059,0.252,0.106,-0.064,0.373,0.283,nan,2.288,1.85104,1.16504,0.689,0.0,-0.105,474,1.564,0.022,6.867,57.714,usp
S01141.01,SIMULATED,K01141,8346392,1,15.95,0.645,0.028,-0.038,0.542,0.033,-0.033,0.756,0.054,-0.064,0.508,0.224,nan,1.875,2.86406,1.24603,0.149,0.0,1.457,1006,1.653,0.032,13.527,47.647,usp
S02274.01,SIMULATED,K02274,7960980,1,15.909,1.114,0.057,-0.098,0.851,0.137,-0.059,0.406,0.134,-0.082,0.517,0.191,nan,2.48,1.99794,0.07933,0.535,0.0,1.474,714,1.652,0.027,8.133,29.854,usp
S00476.01,SIMULATED,K00476,10599206,1,14.958,0.773,0.042,-0.027,0.701,0.026,-0.045,0.5,0.034,-0.058,0.638,0.102,nan,2.24,2.63256,0.28465,0.663,0.0,-1.067,857,1.512,0.029,10.499,107.685,usp
S07195.01,SIMULATED,K07195,9588862,1,14.742,1.277,0.255,-0.108,1.454,0.589,-0.128,-0.232,0.327,-0.126,0.314,0.306,nan,1.818,1.47443,1.42175,0.23,0.0,-1.018,131,2.759,0.011,4.069,29.547,usp
S03056.01,SIMULATED,K03056,7216284,1,15.883,0.908,0.058,-0.099,0.693,0.138,-0.059,0.586,0.137,-0.084,0.517,0.191,nan,3.291,3.34979,0.94607,0.584,0.0,1.745,1897,1.684,0.044,13.175,131.461,usp
S03301.01,SIMULATED,K03301,8301878,1,14.18,0.86,0.104,-0.083,1.137,0.242,-0.104,-0.083,0.198,-0.127,0.393,0.268,nan,2.585,3.45177,1.82209,0.168,0.0,2.686,434,3.312,0.021,8.043,89.256,usp
S03367.01,SIMULATED,K03367,10935993,1,15.056,0.93,0.147,-0.12,0.691,0.305,-0.102,0.6,0.225,-0.119,0.307,0.306,nan,1.88,2.53737,0.08239,0.388,0.0,-0.255,622,1.666,0.025,11.067,51.627,usp
S01051.01,SIMULATED,K01051,6131236,1,15.391,0.977,0.142,-0.142,1.281,0.3,-0.1,-0.184,0.221,-0.119,0.351,0.289,nan,2.01,3.39843,2.97838,0.493,0.0,2.255,206,3.138,0.014,7.368,22.416,usp
S04371.01,SIMULATED,K04371,11444514,1,15.37,0.969,0.152,-0.124,0.808,0.315,-0.105,0.413,0.229,-0.122,0.315,0.303,nan,1.99,3.68741,1.16799,0.016,0.0,0.24,509,2.344,0.023,12.301,36.465,usp
S04150.01,SIMULATED,K04150,11465651,1,14.681,1.087,0.157,-0.157,0.826,0.327,-0.14,0.434,0.209,-0.141,0.295,0.31,nan,1.99,3.91689,3.58324,0.93,0.0,1.156,487,0.977,0.022,13.01,52.028,usp
S05327.01,SIMULATED,K05327,6776555,1,15.808,0.466,0.036,-0.067,0.597,0.033,-0.076,0.49,0.054,-0.154,0.674,0.077,nan,2.09,2.71681,1.51192,0.301,0.0,-0.453,1031,1.929,0.032,10.647,27.964,usp
S04067.01,SIMULATED,K04067,5530112,1,14.158,1.191,0.181,-0.163,1.311,0.428,-0.143,-0.128,0.248,-0.138,0.295,0.31,nan,3.09,3.22957,2.17565,0.813,0.0,-0.553,466,2.068,0.022,7.432,24.782,usp
S02551.01,SIMULATED,K02551,11361283,1,15.846,0.687,0.055,-0.083,0.777,0.077,-0.049,0.316,0.091,-0.077,0.568,0.153,nan,1.53,1.26764,1.00983,0.565,0.0,-2.09,326,1.478,0.018,5.601,25.691,usp
S06318.01,SIMULATED,K06318,3249334,1,15.734,0.771,0.065,-0.088,0.614,0.096,-0.051,0.673,0.112,-0.082,0.562,0.156,nan,3.274,1.96754,0.30782,0.324,0.0,-1.148,2393,1.523,0.049,9.875,128.772,usp
S07093.01,SIMULATED,K07093,8807057,1,13.65,0.942,0.185,-0.152,0.501,0.389,-0.13,1.025,0.235,-0.127,0.295,0.31,nan,2.794,2.79976,2.05495,0.439,0.0,1.485,2618,1.25,0.051,16.368,737.926,usp
S03220.01,SIMULATED,K03220,11189311,1,12.146,1.226,0.098,-0.088,1.653,0.263,-0.132,-0.417,0.147,-0.1,0.34,0.302,nan,4.63,2.39459,0.45887,0.526,0.0,-2.025,659,3.341,0.026,4.876,295.414,usp
S00473.01,SIMULATED,K00473,10155434,1,14.673,0.946,0.081,-0.112,0.994,0.201,-0.067,0.133,0.18,-0.091,0.453,0.233,nan,2.75,3.17659,1.06596,0.745,0.0,0.732,643,1.912,0.025,8.979,78.242,usp
S04076.01,SIMULATED,K04076,9455677,1,15.259,0.859,0.061,-0.035,0.978,0.186,-0.152,0.111,0.142,-0.164,0.526,0.186,nan,2.57,0.81587,0.38685,0.861,0.0,2.41,579,1.001,0.024,3.57,105.907,usp
S01547.01,SIMULATED,K01547,5283458,1,15.673,1.039,0.153,-0.153,1.051,0.324,-0.108,0.101,0.226,-0.123,0.319,0.302,nan,9.351,1.91837,0.96152,0.229,0.0,2.975,6653,2.488,0.082,6.261,473.319,usp
S04528.01,SIMULATED,K04528,7833305,1,13.019,0.793,0.104,-0.048,0.925,0.152,-0.114,0.15,0.149,-0.155,0.398,0.266,nan,10.63,4.15612,3.50634,0.915,0.0,-1.485,10520,1.816,0.105,10.884,3240.516,usp
S04036.01,SIMULATED,K04036,11415243,1,14.061,0.871,0.03,-0.048,0.68,0.043,-0.025,0.592,0.054,-0.04,0.627,0.108,nan,1.69,3.0693,2.70455,0.641,0.0,-2.54,519,1.5,0.023,12.487,90.451,usp
S00296.01,SIMULATED,K00296,11802615,1,12.935,0.887,0.073,-0.053,1.214,0.16,-0.16,-0.156,0.12,-0.165,0.393,0.268,nan,2.53,1.92416,0.05896,0.744,0.0,-1.783,365,2.014,0.019,5.152,137.741,usp
S03140.01,SIMULATED,K03140,5978170,1,15.561,0.671,0.056,-0.056,0.561,0.036,-0.056,0.728,0.055,-0.095,0.683,0.072,nan,2.962,1.89626,0.54868,0.897,0.0,-2.064,2338,0.785,0.048,10.054,210.351,usp
S04766.01,SIMULATED,K04766,4919550,1,15.223,0.818,0.048,-0.032,0.911,0.041,-0.071,0.183,0.045,-0.085,0.582,0.145,nan,2.802,2.78338,2.33784,0.119,0.0,-1.904,794,2.547,0.028,8.544,99.746,usp
S03417.01,SIMULATED,K03417,7503885,1,15.214,1.191,0.14,-0.127,1.068,0.319,-0.137,0.14,0.225,-0.156,0.359,0.287,nan,3.26,3.64314,0.47081,0.207,0.0,-2.563,783,2.839,0.028,9.892,60.797,usp
S02482.01,SIMULATED,K02482,11403389,1,14.976,0.857,0.114,-0.125,0.731,0.258,-0.086,0.49,0.208,-0.109,0.404,0.262,nan,2.44,3.75758,3.60141,0.799,0.0,-1.914,935,1.417,0.031,13.211,95.727,usp
S01724.01,SIMULATED,K01724,10214162,1,15.601,1.088,0.144,-0.118,1.026,0.306,-0.122,0.152,0.225,-0.143,0.345,0.292,nan,3.29,1.24457,0.28999,0.162,0.0,-2.958,863,1.996,0.029,4.879,111.45,usp
S00087.01,SIMULATED,K00087,10593626,1,11.664,0.772,0.066,-0.035,0.962,0.08,-0.089,0.087,0.079,-0.106,0.421,0.252,nan,2.34,4.20093,1.97798,0.847,0.0,2.053,497,1.765,0.022,10.449,243.134,usp
S02295.01,SIMULATED,K02295,4049901,1,11.671,0.77,0.05,-0.05,0.699,0.073,-0.045,0.502,0.079,-0.059,0.434,0.243,nan,2.243,3.25817,2.08494,0.682,0.0,-1.575,866,1.586,0.029,12.13,629.795,usp
S03345.01,SIMULATED,K03345,11303322,1,14.633,1.13,0.15,-0.15,1.682,0.336,-0.134,-0.476,0.218,-0.139,0.319,0.302,nan,1.54,1.23001,0.91266,0.668,0.0,-0.606,70,2.462,0.008,2.991,16.999,usp
S00210.01,SIMULATED,K00210,10602291,1,14.877,1.275,0.167,-0.125,1.174,0.35,-0.175,0.046,0.226,-0.185,0.319,0.302,nan,4.057,4.18547,1.58296,0.111,0.0,2.464,1003,3.254,0.032,10.097,89.539,usp
S03438.01,SIMULATED,K03438,6599975,1,13.71,1.293,0.053,-0.087,0.916,0.138,-0.053,0.375,0.107,-0.055,0.373,0.283,nan,3.442,3.63914,0.82861,0.738,0.0,-1.563,1186,1.706,0.034,11.84,271.785,usp
S01288.01,SIMULATED,K01288,10790387,1,15.128,0.917,0.153,-0.153,0.959,0.362,-0.121,0.166,0.237,-0.13,0.291,0.311,nan,10.36,2.10591,1.97561,0.503,0.0,1.869,9812,2.258,0.099,7.006,1403.382,usp
S07676.01,SIMULATED,K07676,3934657,1,13.786,1.064,0.102,-0.114,0.915,0.258,-0.069,0.292,0.214,-0.091,0.393,0.268,nan,2.657,2.6847,0.21055,0.291,0.0,1.331,709,2.232,0.027,9.073,155.849,usp
S03267.01,SIMULATED,K03267,8620402,1,14.706,1.321,0.141,-0.173,1.173,0.353,-0.118,0.063,0.231,-0.128,0.329,0.302,nan,1.66,4.73199,3.82628,0.412,0.0,2.054,168,3.021,0.013,11.099,16.76,usp
S02779.01,SIMULATED,K02779,11874577,1,14.936,0.911,0.095,-0.116,0.818,0.243,-0.076,0.37,0.205,-0.101,0.303,0.303,nan,1.88,0.78315,0.74468,0.09,0.0,-1.018,443,1.451,0.021,4.237,91.268,usp
S04750.01,SIMULATED,K04750,5308296,1,15.919,0.911,0.094,-0.115,1.105,0.221,-0.069,-0.021,0.194,-0.094,0.393,0.268,nan,1.93,1.22405,0.12866,0.711,0.0,0.163,256,1.638,0.016,4.227,15.534,usp
S00372.01,SIMULATED,K00372,6471021,1,12.391,0.933,0.073,-0.051,1.08,0.163,-0.148,0.018,0.119,-0.146,0.404,0.262,nan,10.02,0.87242,0.34832,0.063,0.0,-2.35,7228,2.112,0.085,3.475,4266.518,usp
S04603.01,SIMULATED,K04603,8430053,1,13.629,1.015,0.185,-0.152,1.07,0.409,-0.136,0.068,0.244,-0.133,0.295,0.31,nan,3.472,3.19028,3.17952,0.549,0.0,0.198,885,2.488,0.03,8.569,211.639,usp
S05727.01,SIMULATED,K05727,9881660,1,15.676,0.863,0.069,-0.056,0.713,0.059,-0.06,0.526,0.071,-0.084,0.649,0.094,nan,2.61,3.84446,2.64728,0.313,0.0,0.582,1127,2.1,0.034,13.796,42.835,usp
S07460.01,SIMULATED,K07460,11602794,1,15.597,0.883,0.099,-0.082,0.721,0.217,-0.117,0.521,0.177,-0.141,0.453,0.233,nan,1.58,1.9017,0.90375,0.216,0.0,1.938,403,1.689,0.02,8.595,30.473,usp
S03101.01,SIMULATED,K03101,11508644,1,15.192,0.961,0.151,-0.151,0.726,0.341,-0.114,0.55,0.234,-0.128,0.324,0.303,nan,1.73,3.56408,3.22167,0.357,0.0,-1.738,477,1.956,0.022,13.352,50.318,usp
S06849.01,SIMULATED,K06849,7217088,1,15.082,1.174,0.08,-0.058,1.118,0.189,-0.155,0.073,0.131,-0.147,0.41,0.26,nan,1.88,1.39386,0.98098,0.878,0.0,0.517,237,1.116,0.015,4.953,39.105,usp
S00513.01,SIMULATED,K00513,6937692,1,14.856,1.151,0.163,-0.217,1.482,0.363,-0.156,-0.302,0.215,-0.154,0.3,0.314,nan,4.17,0.7818,0.30224,0.365,0.0,3.025,665,2.351,0.026,2.526,182.272,usp
S02255.01,SIMULATED,K02255,7672097,1,15.833,0.883,0.09,-0.11,0.78,0.199,-0.066,0.419,0.183,-0.093,0.373,0.279,nan,1.81,0.79703,0.40948,0.265,0.0,-1.574,453,1.363,0.021,4.452,59.231,usp
S05632.01,SIMULATED,K05632,9166700,1,11.154,1.196,0.135,-0.165,0.721,0.271,-0.146,0.654,0.168,-0.136,0.295,0.31,nan,2.61,2.06615,0.89469,0.182,0.0,1.314,1102,1.6,0.033,10.055,888.689,usp
S07252.01,SIMULATED,K07252,9909965,1,14.455,0.904,0.147,-0.107,1.424,0.303,-0.163,-0.355,0.21,-0.179,0.307,0.306,nan,1.658,1.45958,0.9461,0.096,0.0,2.61,113,3.092,0.011,3.677,23.512,usp
S08201.01,SIMULATED,K08201,10253977,1,14.382,0.94,0.07,-0.096,0.635,0.112,-0.069,0.715,0.121,-0.103,0.49,0.208,nan,2.25,4.61885,0.62261,0.348,0.0,0.015,1056,1.906,0.033,18.017,104.647,usp
S01826.01,SIMULATED,K01826,6468138,1,13.35,0.87,0.081,-0.065,0.786,0.186,-0.186,0.403,0.125,-0.176,0.404,0.262,nan,3.43,3.72922,0.90479,0.339,0.0,3.081,1601,2.282,0.04,12.294,424.412,usp
S02812.01,SIMULATED,K02812,2442448,1,14.357,0.987,0.147,-0.12,1.13,0.312,-0.134,-0.016,0.218,-0.149,0.307,0.306,nan,2.61,3.33104,1.28163,0.718,0.0,-0.524,448,2.246,0.021,8.269,63.356,usp
S01872.01,SIMULATED,K01872,9883311,1,15.841,0.906,0.083,-0.102,0.873,0.164,-0.07,0.283,0.16,-0.1,0.434,0.243,nan,9.48,3.81539,1.65369,0.15,0.0,0.829,9914,2.792,0.1,11.391,677.681,usp
S04251.01,SIMULATED,K04251,8741470,1,13.795,0.775,0.125,-0.091,1.167,0.305,-0.222,-0.162,0.197,-0.236,0.404,0.262,nan,1.55,2.07989,0.30492,0.039,0.0,0.934,148,2.995,0.012,5.401,41.069,usp
S00503.01,SIMULATED,K00503,5340644,1,15.0,0.653,0.029,-0.033,0.642,0.025,-0.031,0.541,0.038,-0.052,0.666,0.085,nan,2.28,1.64448,0.43457,0.554,0.0,-2.304,1058,1.388,0.033,7.919,106.763,usp
S05341.01,SIMULATED,K05341,7009548,1,12.493,0.993,0.172,-0.129,0.943,0.394,-0.287,0.223,0.214,-0.271,0.31,0.304,nan,2.26,15.18576,2.16776,0.986,0.127,1.796,426,1.009,0.022,27.32,52.933,grazing
S00922.01,SIMULATED,K00922,8826878,1,15.365,0.868,0.118,-0.063,0.705,0.19,-0.117,0.544,0.167,-0.147,0.442,0.24,nan,4.158,5.15448,4.72677,1.019,0.268,3.001,803,0.581,0.054,17.002,52.419,grazing
S02415.01,SIMULATED,K02415,5621586,1,15.659,0.868,0.14,-0.14,0.405,0.317,-0.106,1.264,0.228,-0.123,0.351,0.289,nan,2.998,5.2542,0.36766,1.011,0.379,-0.154,1799,0.453,0.068,29.932,85.481,grazing
S04318.01,SIMULATED,K04318,9286088,1,12.583,1.087,0.096,-0.096,1.431,0.214,-0.175,-0.281,0.13,-0.147,0.324,0.303,nan,2.22,14.81629,14.18665,1.007,0.144,-2.98,44,0.761,0.014,18.244,7.132,grazing
S02062.01,SIMULATED,K02062,6774880,1,14.998,0.931,0.14,-0.14,0.941,0.325,-0.101,0.197,0.236,-0.12,0.351,0.289,nan,3.889,34.35113,18.01655,1.011,0.127,-0.694,449,1.441,0.038,46.131,16.418,grazing
S02102.01,SIMULATED,K02102,7008211,1,15.206,0.758,0.101,-0.05,0.576,0.104,-0.076,0.748,0.117,-0.108,0.454,0.234,nan,4.172,187.74661,85.64025,1.005,0.137,-2.984,1955,2.371,0.066,218.432,18.502,grazing
S00308.01,SIMULATED,K00308,6291837,1,12.351,1.002,0.103,-0.066,1.203,0.21,-0.14,-0.091,0.139,-0.125,0.324,0.303,nan,3.72,35.59697,31.5434,0.991,0.093,-1.959,555,2.149,0.028,37.884,70.925,grazing
S00639.01,SIMULATED,K00639,5120087,1,13.5,1.201,0.085,-0.078,1.43,0.236,-0.158,-0.238,0.138,-0.126,0.34,0.302,nan,4.087,17.9798,13.55615,1.009,0.229,2.784,189,1.08,0.026,21.465,17.722,grazing
S01220.01,SIMULATED,K01220,4043190,1,12.988,1.042,0.073,-0.043,1.425,0.247,-0.371,-0.294,0.138,-0.353,0.464,0.229,nan,2.701,6.40087,0.0193,1.006,0.088,-2.835,84,0.739,0.017,10.325,13.631,grazing
S03031.01,SIMULATED,K03031,6949898,1,15.267,0.943,0.095,-0.104,0.725,0.22,-0.073,0.543,0.192,-0.096,0.393,0.268,nan,2.976,7.64809,4.27863,0.989,0.101,0.723,956,0.775,0.038,22.11,59.319,grazing
S01857.01,SIMULATED,K01857,11297236,1,13.748,0.876,0.057,-0.063,0.878,0.124,-0.072,0.261,0.109,-0.081,0.404,0.262,nan,3.55,88.644,22.97009,1.007,0.071,-0.46,509,1.897,0.037,91.158,23.7,grazing
S00561.01,SIMULATED,K00561,6665695,1,14.005,0.79,0.043,-0.043,0.697,0.051,-0.039,0.517,0.059,-0.052,0.568,0.153,nan,1.86,5.37887,0.81567,0.99,0.322,1.908,447,0.46,0.024,17.133,50.308,grazing
S06137.01,SIMULATED,K06137,5816144,1,14.191,0.984,0.155,-0.127,0.793,0.349,-0.116,0.444,0.239,-0.129,0.319,0.302,nan,3.24,12.49706,11.15481,0.999,0.031,-2.815,726,0.949,0.037,28.414,43.746,grazing
S00587.01,SIMULATED,K00587,9607164,1,14.574,0.641,0.109,-0.047,0.771,0.102,-0.091,0.294,0.113,-0.125,0.477,0.218,nan,2.41,14.0349,11.86034,0.987,0.169,-0.024,639,1.124,0.029,27.366,35.619,grazing
S03975.01,SIMULATED,K03975,9280239,1,15.188,0.717,0.068,-0.056,0.528,0.045,-0.062,0.836,0.069,-0.107,0.658,0.083,nan,2.89,364.75156,360.90874,0.999,0.26,0.972,1274,1.97,0.05,363.999,7.248,grazing
S04756.01,SIMULATED,K04756,5695615,1,15.411,1.058,0.172,-0.157,1.217,0.37,-0.123,-0.082,0.235,-0.128,0.319,0.302,nan,8.17,5.41693,1.71627,0.937,0.109,2.087,3786,1.732,0.062,10.867,290.682,grazing
S03190.01,SIMULATED,K03190,5985713,1,11.458,1.115,0.077,-0.07,1.324,0.191,-0.21,-0.169,0.128,-0.203,0.345,0.292,nan,3.445,8.95294,5.57655,0.999,0.117,0.229,296,1.047,0.024,14.21,75.699,grazing
S00235.01,SIMULATED,K00235,8107225,1,14.353,0.867,0.054,-0.088,0.738,0.113,-0.061,0.482,0.115,-0.084,0.517,0.191,nan,2.885,5.63253,2.11863,1.022,0.341,-2.608,179,0.481,0.036,17.207,20.846,grazing
S03237.01,SIMULATED,K03237,6587796,1,12.325,0.901,0.074,-0.062,1.198,0.161,-0.12,-0.131,0.122,-0.121,0.41,0.26,nan,2.46,33.4203,12.69392,0.991,0.024,-3.064,285,1.719,0.019,35.215,26.964,grazing
S00249.01,SIMULATED,K00249,9390653,1,14.486,0.463,0.048,-0.072,0.395,0.05,-0.056,1.025,0.114,-0.186,0.34,0.378,nan,1.57,9.54928,0.22276,0.977,0.324,-2.475,1162,0.805,0.036,37.087,80.399,grazing
S00628.01,SIMULATED,K00628,4644604,1,13.946,0.955,0.08,-0.058,1.239,0.17,-0.139,-0.15,0.127,-0.14,0.404,0.262,nan,4.073,14.48585,10.12897,1.013,0.206,-0.128,218,1.048,0.03,19.871,21.489,grazing
S01329.01,SIMULATED,K01329,4072526,1,15.03,0.747,0.053,-0.029,0.825,0.049,-0.077,0.273,0.052,-0.09,0.582,0.145,nan,2.85,33.19964,8.18159,0.984,0.014,2.124,800,1.625,0.032,47.801,18.951,grazing
S03443.01,SIMULATED,K03443,7288306,1,15.796,0.665,0.076,-0.084,0.681,0.112,-0.048,0.473,0.129,-0.078,0.454,0.234,nan,2.07,96.16957,37.35627,0.976,0.215,-0.513,754,2.284,0.028,113.235,10.02,grazing
S00499.01,SIMULATED,K00499,4847534,1,14.272,1.068,0.074,-0.082,0.936,0.148,-0.08,0.263,0.14,-0.105,0.517,0.191,nan,2.687,9.66857,6.4762,1.004,0.074,0.686,273,0.719,0.026,20.849,23.264,grazing
S00735.01,SIMULATED,K00735,10287242,1,15.637,0.609,0.084,-0.039,0.702,0.074,-0.074,0.394,0.093,-0.112,0.454,0.234,nan,7.34,22.34214,6.63076,1.03,0.155,0.235,2719,1.511,0.096,40.281,52.962,grazing
S05895.01,SIMULATED,K05895,11407847,1,15.337,0.988,0.111,-0.074,1.07,0.241,-0.141,0.056,0.188,-0.167,0.442,0.24,nan,1.711,11.83077,5.45323,0.99,0.169,-2.894,195,1.017,0.015,20.336,8.868,grazing
S01320.01,SIMULATED,K01320,4164994,1,15.95,0.857,0.057,-0.092,0.894,0.104,-0.061,0.229,0.11,-0.087,0.517,0.191,nan,9.01,10.50683,9.34365,0.904,0.208,-0.727,8544,2.608,0.092,21.458,200.846,grazing
S00900.01,SIMULATED,K00900,7938496,1,15.425,1.01,0.152,-0.124,1.105,0.333,-0.222,0.023,0.212,-0.239,0.359,0.287,nan,6.449,13.8102,1.33808,1.026,0.097,2.318,571,1.067,0.053,21.988,17.989,grazing
S01273.01,SIMULATED,K01273,8806072,1,14.862,1.114,0.094,-0.104,1.223,0.248,-0.078,-0.067,0.207,-0.1,0.404,0.262,nan,3.43,40.05882,34.43358,0.981,0.197,1.057,608,1.837,0.026,41.744,20.615,grazing
S04557.01,SIMULATED,K04557,10257229,1,13.666,1.049,0.141,-0.141,1.353,0.332,-0.111,-0.223,0.229,-0.124,0.319,0.302,nan,2.333,5.75652,2.37858,0.997,0.012,2.683,158,0.843,0.016,10.155,26.666,grazing
S02000.01,SIMULATED,K02000,8802693,1,15.593,0.708,0.083,-0.092,0.799,0.131,-0.056,0.291,0.142,-0.087,0.421,0.252,nan,2.45,26.41044,7.25566,0.971,0.13,-2.743,789,1.71,0.028,41.613,21.138,grazing
S04068.01,SIMULATED,K04068,6226908,1,15.412,0.794,0.12,-0.074,1.061,0.294,-0.181,-0.029,0.21,-0.209,0.453,0.233,nan,5.346,19.59732,10.19608,1.022,0.021,0.964,436,1.234,0.046,26.686,7.841,grazing
S02745.01,SIMULATED,K02745,12456601,1,15.241,1.088,0.115,-0.127,0.973,0.282,-0.094,0.221,0.22,-0.117,0.351,0.289,nan,2.18,15.64589,14.90614,0.98,0.102,-0.32,421,1.258,0.021,27.823,14.879,grazing
S04859.01,SIMULATED,K04859,7094944,1,15.562,0.748,0.081,-0.054,0.8,0.049,-0.074,0.314,0.064,-0.105,0.627,0.108,nan,1.926,7.50197,4.70061,0.995,0.025,-3.124,306,0.733,0.022,18.301,10.249,grazing
S02372.01,SIMULATED,K02372,12254909,1,13.386,1.23,0.07,-0.088,1.17,0.195,-0.097,0.035,0.131,-0.087,0.381,0.28,nan,1.824,5.34979,3.44527,1.006,0.136,-2.887,46,0.462,0.014,11.792,8.412,grazing
S00781.01,SIMULATED,K00781,11923270,1,15.937,0.427,0.035,-0.053,0.492,0.037,-0.051,0.703,0.07,-0.12,0.316,0.387,nan,3.748,11.59822,1.9921,1.029,0.179,3.085,1168,0.766,0.07,32.978,27.528,grazing
S08211.01,SIMULATED,K08211,10515564,1,14.811,1.082,0.074,-0.101,0.768,0.186,-0.062,0.527,0.17,-0.084,0.46,0.229,nan,3.133,5.04875,1.48661,0.996,0.056,0.01,788,0.676,0.037,16.553,67.862,grazing
S01530.01,SIMULATED,K01530,11954842,1,13.029,1.016,0.059,-0.065,0.973,0.149,-0.122,0.192,0.118,-0.13,0.334,0.296,nan,1.64,12.98495,4.97293,0.987,0.386,1.539,231,0.657,0.015,24.031,28.668,grazing
S00633.01,SIMULATED,K00633,4841374,1,13.871,1.039,0.072,-0.065,1.251,0.162,-0.122,-0.126,0.125,-0.127,0.404,0.262,nan,3.25,161.47468,108.92764,0.992,0.129,-2.948,403,3.144,0.024,101.064,12.932,grazing
S01331.01,SIMULATED,K01331,4274548,1,15.238,0.844,0.058,-0.08,0.615,0.083,-0.045,0.71,0.101,-0.074,0.619,0.114,nan,1.88,6.80082,2.93976,0.988,0.042,-2.72,602,0.647,0.028,23.228,20.902,grazing
S00797.01,SIMULATED,K00797,3115833,1,15.657,1.001,0.099,-0.099,0.777,0.234,-0.078,0.479,0.204,-0.104,0.324,0.298,nan,10.932,10.18158,0.16615,1.053,0.439,-2.746,3945,1.347,0.129,25.463,123.801,grazing
S01115.01,SIMULATED,K01115,3116412,1,13.974,0.968,0.08,-0.066,1.07,0.188,-0.209,0.047,0.123,-0.195,0.396,0.268,nan,2.871,12.99205,1.43731,1.015,0.322,3.06,86,0.597,0.025,21.5,7.152,grazing
S07279.01,SIMULATED,K07279,10053138,1,13.717,0.953,0.063,-0.036,0.81,0.191,-0.173,0.403,0.142,-0.187,0.46,0.229,nan,2.265,11.77281,4.78829,0.999,0.148,-2.804,336,0.821,0.026,26.463,33.223,grazing
S01465.01,SIMULATED,K01465,11702948,1,14.245,1.027,0.101,-0.111,0.598,0.212,-0.076,0.83,0.186,-0.101,0.386,0.271,nan,14.354,9.77146,4.82368,1.036,0.263,-2.027,18160,1.873,0.22,32.434,909.047,grazing
